video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
FernRidgeRd_TON_12.03.25_LS,TON,10741,0,false,1,0.02,0.028,0.028,599.6,27060,27060,0
FernRidgeRd_TON_12.03.25_LS,TON,10742,0,false,1,0.02,0.0209,0.0209,737.0,27068,27068,0
FernRidgeRd_TON_12.03.25_LS,TON,10743,0,false,5,0.1,0.0363,0.0363,246.1,27136,27141,0
FernRidgeRd_TON_12.03.25_LS,TON,10744,0,false,4,0.35,0.0346,0.0346,674.4,27179,27199,0
FernRidgeRd_TON_12.03.25_LS,TON,10745,0,false,1,0.02,0.0764,0.0764,406.3,27180,27180,0
FernRidgeRd_TON_12.03.25_LS,TON,10746,0,false,3,0.32,0.0319,0.0319,773.8,27196,27214,0
FernRidgeRd_TON_12.03.25_LS,TON,10747,0,false,2,0.02,0.0318,0.0318,678.2,27198,27198,0
FernRidgeRd_TON_12.03.25_LS,TON,10748,0,false,1,0.02,0.0476,0.0476,217.6,27300,27300,0
FernRidgeRd_TON_12.03.25_LS,TON,10749,0,false,4,0.15,0.0255,0.0255,235.1,27333,27341,0
FernRidgeRd_TON_12.03.25_LS,TON,10750,0,false,1,0.02,0.1,0.1,328.1,27347,27347,0
FernRidgeRd_TON_12.03.25_LS,TON,10751,0,false,3,0.02,0.0323,0.0323,245.8,27360,27360,0
FernRidgeRd_TON_12.03.25_LS,TON,10752,0,false,5,0.1,0.0564,0.0564,643.0,27374,27379,0
FernRidgeRd_TON_12.03.25_LS,TON,10753,0,false,1,0.02,0.0405,0.0405,942.9,27387,27387,0
FernRidgeRd_TON_12.03.25_LS,TON,10754,0,false,1,0.02,0.0609,0.0609,675.6,27390,27390,0
FernRidgeRd_TON_12.03.25_LS,TON,10755,0,false,2,0.02,0.0235,0.0235,558.3,27441,27441,0
FernRidgeRd_TON_12.03.25_LS,TON,10756,0,false,1,0.02,0.0306,0.0306,557.8,27483,27483,0
FernRidgeRd_TON_12.03.25_LS,TON,10757,0,false,1,0.02,0.0668,0.0668,1037.1,27509,27509,0
FernRidgeRd_TON_12.03.25_LS,TON,10758,0,false,21,0.67,0.1099,0.2336,534.7,27520,27559,0
FernRidgeRd_TON_12.03.25_LS,TON,10759,0,false,2,0.03,0.0358,0.0358,563.2,27554,27555,0
FernRidgeRd_TON_12.03.25_LS,TON,10760,0,false,5,0.63,0.0325,0.0325,673.2,27563,27600,0
FernRidgeRd_TON_12.03.25_LS,TON,10761,0,false,1,0.02,0.0233,0.0233,449.7,27564,27564,0
FernRidgeRd_TON_12.03.25_LS,TON,10762,0,false,2,0.03,0.029,0.029,881.3,27570,27571,0
FernRidgeRd_TON_12.03.25_LS,TON,10763,0,false,2,0.03,0.0421,0.0421,369.1,27598,27599,0
FernRidgeRd_TON_12.03.25_LS,TON,10764,0,false,1,0.02,0.0552,0.0552,445.9,27633,27633,0
FernRidgeRd_TON_12.03.25_LS,TON,10765,0,false,7,1.1,0.0404,0.0483,412.2,27635,27700,0
FernRidgeRd_TON_12.03.25_LS,TON,10766,0,false,1,0.02,0.0462,0.0462,424.0,27683,27683,0
FernRidgeRd_TON_12.03.25_LS,TON,10767,0,false,1,0.02,0.0225,0.0225,430.8,27693,27693,0
FernRidgeRd_TON_12.03.25_LS,TON,10768,0,false,5,0.05,0.0384,0.0384,747.6,27712,27714,0
FernRidgeRd_TON_12.03.25_LS,TON,10769,0,false,1,0.02,0.025,0.025,697.8,27719,27719,0
FernRidgeRd_TON_12.03.25_LS,TON,10770,0,false,1,0.02,0.0207,0.0207,739.2,27744,27744,0
FernRidgeRd_TON_12.03.25_LS,TON,10771,0,false,1,0.02,0.0226,0.0226,791.1,27767,27767,0
FernRidgeRd_TON_12.03.25_LS,TON,10772,0,false,1,0.02,0.023,0.023,364.3,27782,27782,0
FernRidgeRd_TON_12.03.25_LS,TON,10773,0,false,5,0.88,0.0365,0.0365,596.7,27783,27835,0
FernRidgeRd_TON_12.03.25_LS,TON,10774,0,false,1,0.02,0.0544,0.0544,612.1,27798,27798,0
FernRidgeRd_TON_12.03.25_LS,TON,10775,0,false,4,0.1,0.0385,0.0385,942.5,27852,27857,0
FernRidgeRd_TON_12.03.25_LS,TON,10776,0,false,11,0.25,0.0574,0.0935,892.3,27874,27888,0
FernRidgeRd_TON_12.03.25_LS,TON,10777,0,false,1,0.02,0.0578,0.0578,726.7,27877,27877,0
FernRidgeRd_TON_12.03.25_LS,TON,10778,0,false,1,0.02,0.0242,0.0242,379.9,27882,27882,0
FernRidgeRd_TON_12.03.25_LS,TON,10779,0,false,1,0.02,0.0293,0.0293,281.4,27896,27896,0
FernRidgeRd_TON_12.03.25_LS,TON,10780,0,false,26,0.55,0.1489,0.3838,898.2,27959,27991,0
FernRidgeRd_TON_12.03.25_LS,TON,10781,0,false,2,0.05,0.069,0.069,3515.3,27970,27972,0
FernRidgeRd_TON_12.03.25_LS,TON,10782,0,false,5,0.48,0.026,0.026,425.7,27988,28016,0
FernRidgeRd_TON_12.03.25_LS,TON,10783,0,false,53,0.93,0.1485,0.4657,608.8,28009,28064,0
FernRidgeRd_TON_12.03.25_LS,TON,10784,0,false,2,0.32,0.0271,0.0271,896.8,28018,28036,0
FernRidgeRd_TON_12.03.25_LS,TON,10785,0,false,7,0.05,0.0899,0.1169,431.1,28031,28033,0
FernRidgeRd_TON_12.03.25_LS,TON,10786,0,false,1,0.02,0.0334,0.0334,442.8,28033,28033,0
FernRidgeRd_TON_12.03.25_LS,TON,10787,0,false,1,0.02,0.0488,0.0488,403.3,28067,28067,0
FernRidgeRd_TON_12.03.25_LS,TON,10788,0,false,4,0.35,0.0416,0.0416,363.7,28071,28091,0
FernRidgeRd_TON_12.03.25_LS,TON,10789,0,false,29,0.65,0.1465,0.3433,614.2,28085,28123,0
FernRidgeRd_TON_12.03.25_LS,TON,10790,0,false,1,0.02,0.0474,0.0474,777.8,28109,28109,0
FernRidgeRd_TON_12.03.25_LS,TON,10791,0,false,1,0.02,0.021,0.021,447.2,28194,28194,0
FernRidgeRd_TON_12.03.25_LS,TON,10792,0,false,1,0.02,0.073,0.073,1257.2,28234,28234,0
FernRidgeRd_TON_12.03.25_LS,TON,10793,0,false,12,0.55,0.0471,0.0705,784.5,28290,28322,0
FernRidgeRd_TON_12.03.25_LS,TON,10794,0,false,1,0.02,0.0537,0.0537,2351.9,28294,28294,0
FernRidgeRd_TON_12.03.25_LS,TON,10795,0,false,1,0.02,0.0777,0.0777,2066.8,28325,28325,0
FernRidgeRd_TON_12.03.25_LS,TON,10796,0,false,6,0.62,0.0367,0.0399,843.0,28344,28380,0
FernRidgeRd_TON_12.03.25_LS,TON,10797,0,false,6,0.33,0.0886,0.1017,723.9,28380,28399,0
FernRidgeRd_TON_12.03.25_LS,TON,10798,0,false,1,0.02,0.0263,0.0263,319.7,28396,28396,0
FernRidgeRd_TON_12.03.25_LS,TON,10799,0,false,3,0.23,0.0417,0.0417,514.7,28419,28432,0
FernRidgeRd_TON_12.03.25_LS,TON,10800,0,false,1,0.02,0.0339,0.0339,606.1,28420,28420,0
FernRidgeRd_TON_12.03.25_LS,TON,10801,0,false,1,0.02,0.0296,0.0296,357.6,28430,28430,0
FernRidgeRd_TON_12.03.25_LS,TON,10802,0,false,9,0.18,0.0458,0.0621,1162.9,28431,28441,0
FernRidgeRd_TON_12.03.25_LS,TON,10803,0,false,5,0.7,0.083,0.083,1665.0,28434,28475,0
FernRidgeRd_TON_12.03.25_LS,TON,10804,0,false,2,0.03,0.0262,0.0262,375.7,28435,28436,0
FernRidgeRd_TON_12.03.25_LS,TON,10805,0,false,8,1.53,0.0648,0.0884,702.7,28446,28537,0
FernRidgeRd_TON_12.03.25_LS,TON,10806,0,false,1,0.02,0.0458,0.0458,2799.6,28458,28458,0
FernRidgeRd_TON_12.03.25_LS,TON,10807,0,false,4,0.1,0.0351,0.0351,659.1,28483,28488,0
FernRidgeRd_TON_12.03.25_LS,TON,10808,0,false,2,0.03,0.0235,0.0235,1084.4,28495,28496,0
FernRidgeRd_TON_12.03.25_LS,TON,10809,0,false,20,0.82,0.0371,0.071,1091.0,28507,28555,0
FernRidgeRd_TON_12.03.25_LS,TON,10810,0,false,1,0.02,0.0219,0.0219,793.1,28551,28551,0
FernRidgeRd_TON_12.03.25_LS,TON,10811,0,false,1,0.02,0.0332,0.0332,484.0,28561,28561,0
FernRidgeRd_TON_12.03.25_LS,TON,10812,0,false,1,0.02,0.056,0.056,915.3,28583,28583,0
FernRidgeRd_TON_12.03.25_LS,TON,10813,0,false,1,0.02,0.0516,0.0516,497.9,28587,28587,0
FernRidgeRd_TON_12.03.25_LS,TON,10814,0,false,3,0.72,0.0429,0.0429,707.0,28603,28645,0
FernRidgeRd_TON_12.03.25_LS,TON,10815,0,false,1,0.02,0.0298,0.0298,723.7,28604,28604,0
FernRidgeRd_TON_12.03.25_LS,TON,10816,0,false,1,0.02,0.0889,0.0889,348.0,28675,28675,0
FernRidgeRd_TON_12.03.25_LS,TON,10817,0,false,1,0.02,0.0813,0.0813,794.2,28701,28701,0
FernRidgeRd_TON_12.03.25_LS,TON,10818,0,false,1,0.02,0.0234,0.0234,236.3,28722,28722,0
FernRidgeRd_TON_12.03.25_LS,TON,10819,0,false,5,0.68,0.0571,0.0571,627.3,28875,28915,0
FernRidgeRd_TON_12.03.25_LS,TON,10820,0,false,1,0.02,0.0253,0.0253,519.2,28883,28883,0
FernRidgeRd_TON_12.03.25_LS,TON,10821,0,false,1,0.02,0.0207,0.0207,685.8,28889,28889,0
FernRidgeRd_TON_12.03.25_LS,TON,10822,0,false,1,0.02,0.0217,0.0217,479.5,28918,28918,0
FernRidgeRd_TON_12.03.25_LS,TON,10823,0,false,1,0.02,0.0313,0.0313,965.1,28924,28924,0
FernRidgeRd_TON_12.03.25_LS,TON,10824,0,false,1,0.02,0.0486,0.0486,323.9,28935,28935,0
FernRidgeRd_TON_12.03.25_LS,TON,10825,0,false,7,0.6,0.0426,0.0511,688.3,28939,28974,0
FernRidgeRd_TON_12.03.25_LS,TON,10826,0,false,53,1.23,0.0621,0.2134,1128.4,28953,29026,0
FernRidgeRd_TON_12.03.25_LS,TON,10827,0,false,2,0.02,0.0697,0.0697,456.5,28963,28963,0
FernRidgeRd_TON_12.03.25_LS,TON,10828,0,false,6,0.08,0.0383,0.042,1110.2,28970,28974,0
FernRidgeRd_TON_12.03.25_LS,TON,10829,0,false,1,0.02,0.025,0.025,554.2,28972,28972,0
FernRidgeRd_TON_12.03.25_LS,TON,10830,0,false,1,0.02,0.0234,0.0234,763.4,29013,29013,0
FernRidgeRd_TON_12.03.25_LS,TON,10831,0,false,2,0.48,0.0312,0.0312,541.9,29019,29047,0
FernRidgeRd_TON_12.03.25_LS,TON,10832,0,false,2,0.03,0.0303,0.0303,670.1,29041,29042,0
FernRidgeRd_TON_12.03.25_LS,TON,10833,0,false,19,0.42,0.0645,0.1493,663.9,29073,29097,0
FernRidgeRd_TON_12.03.25_LS,TON,10834,0,false,3,0.03,0.1027,0.1027,552.9,29075,29076,0
FernRidgeRd_TON_12.03.25_LS,TON,10835,0,false,2,0.32,0.1299,0.1299,770.1,29075,29093,0
FernRidgeRd_TON_12.03.25_LS,TON,10836,0,false,1,0.02,0.055,0.055,715.6,29097,29097,0
FernRidgeRd_TON_12.03.25_LS,TON,10837,0,false,1,0.02,0.0513,0.0513,736.8,29118,29118,0
FernRidgeRd_TON_12.03.25_LS,TON,10838,0,false,4,0.03,0.0335,0.0335,485.3,29123,29124,0
FernRidgeRd_TON_12.03.25_LS,TON,10839,0,false,5,0.27,0.0613,0.0613,556.7,29182,29197,0
FernRidgeRd_TON_12.03.25_LS,TON,10840,0,false,5,0.18,0.0508,0.0508,641.8,29182,29192,0
FernRidgeRd_TON_12.03.25_LS,TON,10841,0,false,9,0.52,0.0441,0.0597,649.3,29242,29272,0
FernRidgeRd_TON_12.03.25_LS,TON,10842,0,false,3,0.08,0.0423,0.0423,654.2,29260,29264,0
FernRidgeRd_TON_12.03.25_LS,TON,10843,0,false,4,0.03,0.0517,0.0517,795.3,29272,29273,0
FernRidgeRd_TON_12.03.25_LS,TON,10844,0,false,5,0.45,0.0798,0.0798,577.4,29291,29317,0
FernRidgeRd_TON_12.03.25_LS,TON,10845,0,false,1,0.02,0.0259,0.0259,293.9,29292,29292,0
FernRidgeRd_TON_12.03.25_LS,TON,10846,0,false,10,1.1,0.0429,0.062,713.3,29317,29382,0
FernRidgeRd_TON_12.03.25_LS,TON,10847,0,false,1,0.02,0.0271,0.0271,639.6,29372,29372,0
FernRidgeRd_TON_12.03.25_LS,TON,10848,0,false,1,0.02,0.0344,0.0344,467.5,29377,29377,0
FernRidgeRd_TON_12.03.25_LS,TON,10849,0,false,1,0.02,0.0211,0.0211,849.2,29385,29385,0
FernRidgeRd_TON_12.03.25_LS,TON,10850,0,false,5,0.65,0.0424,0.0424,546.6,29403,29441,0
FernRidgeRd_TON_12.03.25_LS,TON,10851,0,false,1,0.02,0.06,0.06,185.2,29434,29434,0
FernRidgeRd_TON_12.03.25_LS,TON,10852,0,false,2,0.02,0.0278,0.0278,357.0,29449,29449,0
FernRidgeRd_TON_12.03.25_LS,TON,10853,0,false,5,0.05,0.0392,0.0392,386.5,29456,29458,0
FernRidgeRd_TON_12.03.25_LS,TON,10854,0,false,2,0.23,0.0457,0.0457,528.2,29470,29483,0
FernRidgeRd_TON_12.03.25_LS,TON,10855,0,false,2,0.03,0.0307,0.0307,645.5,29471,29472,0
FernRidgeRd_TON_12.03.25_LS,TON,10856,0,false,6,0.13,0.0905,0.1044,673.4,29488,29495,0
FernRidgeRd_TON_12.03.25_LS,TON,10857,0,false,7,0.18,0.1348,0.1785,468.6,29490,29500,0
FernRidgeRd_TON_12.03.25_LS,TON,10858,0,false,4,0.08,0.0237,0.0237,554.0,29502,29506,0
FernRidgeRd_TON_12.03.25_LS,TON,10859,0,false,6,0.37,0.1789,0.2045,570.3,29551,29572,0
FernRidgeRd_TON_12.03.25_LS,TON,10860,0,false,3,0.02,0.0318,0.0318,694.4,29569,29569,0
FernRidgeRd_TON_12.03.25_LS,TON,10861,0,false,33,0.35,0.0727,0.1862,464.9,29607,29627,0
FernRidgeRd_TON_12.03.25_LS,TON,10862,0,false,2,0.03,0.106,0.106,325.1,29665,29666,0
FernRidgeRd_TON_12.03.25_LS,TON,10863,0,false,3,0.05,0.028,0.028,699.7,29707,29709,0
FernRidgeRd_TON_12.03.25_LS,TON,10864,0,false,6,0.58,0.0272,0.0285,890.1,29748,29782,0
FernRidgeRd_TON_12.03.25_LS,TON,10865,0,false,2,0.03,0.0278,0.0278,916.3,29766,29767,0
FernRidgeRd_TON_12.03.25_LS,TON,10866,0,false,6,0.4,0.0604,0.0684,1388.6,29792,29815,0
FernRidgeRd_TON_12.03.25_LS,TON,10867,0,false,1,0.02,0.0218,0.0218,1166.8,29829,29829,0
FernRidgeRd_TON_12.03.25_LS,TON,10868,0,false,1,0.02,0.0289,0.0289,519.2,29862,29862,0
FernRidgeRd_TON_12.03.25_LS,TON,10869,0,false,21,1.7,0.1059,0.263,886.6,29873,29974,0
FernRidgeRd_TON_12.03.25_LS,TON,10870,0,false,3,0.05,0.2004,0.2004,763.8,29885,29887,0
FernRidgeRd_TON_12.03.25_LS,TON,10871,0,false,11,0.3,0.0762,0.134,618.9,29918,29935,0
FernRidgeRd_TON_12.03.25_LS,TON,10872,0,false,2,0.03,0.1489,0.1489,575.9,29993,29994,0
FernRidgeRd_TON_12.03.25_LS,TON,10873,0,false,24,0.68,0.0857,0.19,595.5,30101,30141,0
FernRidgeRd_TON_12.03.25_LS,TON,10874,0,false,2,0.03,0.026,0.026,754.6,30105,30106,0
FernRidgeRd_TON_12.03.25_LS,TON,10875,0,false,4,0.05,0.2383,0.2383,516.8,30108,30110,0
FernRidgeRd_TON_12.03.25_LS,TON,10876,0,false,9,0.3,0.1356,0.1886,549.9,30111,30128,0
FernRidgeRd_TON_12.03.25_LS,TON,10877,0,false,2,0.03,0.0277,0.0277,375.0,30129,30130,0
FernRidgeRd_TON_12.03.25_LS,TON,10878,0,false,1,0.02,0.0868,0.0868,899.4,30134,30134,0
FernRidgeRd_TON_12.03.25_LS,TON,10879,0,false,2,0.02,0.0243,0.0243,460.2,30180,30180,0
FernRidgeRd_TON_12.03.25_LS,TON,10880,0,false,1,0.02,0.0274,0.0274,436.6,30193,30193,0
FernRidgeRd_TON_12.03.25_LS,TON,10881,0,false,24,0.62,0.1371,0.3397,454.2,30237,30273,0
FernRidgeRd_TON_12.03.25_LS,TON,10882,0,false,34,1.3,0.0919,0.2733,548.6,30291,30368,0
FernRidgeRd_TON_12.03.25_LS,TON,10883,0,false,1,0.02,0.0327,0.0327,220.4,30400,30400,0
FernRidgeRd_TON_12.03.25_LS,TON,10884,0,false,1,0.02,0.055,0.055,492.1,30498,30498,0
FernRidgeRd_TON_12.03.25_LS,TON,10885,0,false,1,0.02,0.0229,0.0229,287.9,30522,30522,0
FernRidgeRd_TON_12.03.25_LS,TON,10886,0,false,60,1.38,0.1137,0.3189,1419.5,30523,30605,0
FernRidgeRd_TON_12.03.25_LS,TON,10887,0,false,1,0.02,0.3945,0.3945,1149.9,30556,30556,0
FernRidgeRd_TON_12.03.25_LS,TON,10888,0,false,3,0.05,0.1076,0.1076,772.1,30576,30578,0
FernRidgeRd_TON_12.03.25_LS,TON,10889,0,false,13,0.2,0.0888,0.1525,735.2,30624,30635,0
FernRidgeRd_TON_12.03.25_LS,TON,10890,0,false,1,0.02,0.4346,0.4346,254.4,30635,30635,0
FernRidgeRd_TON_12.03.25_LS,TON,10891,0,duplicate,8,0.48,0.1459,0.2152,370.9,30701,30729,4
FernRidgeRd_TON_12.03.25_LS,TON,10892,0,false,6,0.25,0.1036,0.1162,623.6,30701,30715,0
FernRidgeRd_TON_12.03.25_LS,TON,10893,0,false,1,0.02,0.0397,0.0397,463.1,30702,30702,0
FernRidgeRd_TON_12.03.25_LS,TON,10894,0,false,1,0.02,0.0249,0.0249,373.5,30715,30715,0
FernRidgeRd_TON_12.03.25_LS,TON,10895,0,false,2,0.02,0.0344,0.0344,330.1,30729,30729,0
FernRidgeRd_TON_12.03.25_LS,TON,10896,0,false,1,0.02,0.0468,0.0468,275.9,30729,30729,0
FernRidgeRd_TON_12.03.25_LS,TON,10897,0,false,1,0.02,0.0318,0.0318,1044.0,30729,30729,0
FernRidgeRd_TON_12.03.25_LS,TON,10898,0,duplicate,71,0.8,0.1217,0.3742,354.0,30767,30814,12
FernRidgeRd_TON_12.03.25_LS,TON,10899,0,false,1,0.02,0.0626,0.0626,2337.6,30783,30783,0
FernRidgeRd_TON_12.03.25_LS,TON,10900,0,false,9,0.3,0.0262,0.0289,297.2,30786,30803,0
FernRidgeRd_TON_12.03.25_LS,TON,10901,0,false,2,0.03,0.2222,0.2222,483.7,30814,30815,0
FernRidgeRd_TON_12.03.25_LS,TON,10902,0,duplicate,318,1.68,0.0743,0.408,322.4,30848,30948,52
FernRidgeRd_TON_12.03.25_LS,TON,10903,0,duplicate,25,1.25,0.0476,0.1214,299.1,30850,30924,2
FernRidgeRd_TON_12.03.25_LS,TON,10904,0,duplicate,7,0.82,0.0895,0.1152,367.7,30855,30903,1
FernRidgeRd_TON_12.03.25_LS,TON,10905,0,false,2,0.08,0.0551,0.0551,408.7,30855,30859,0
FernRidgeRd_TON_12.03.25_LS,TON,10906,0,false,1,0.02,0.0395,0.0395,362.0,30860,30860,0
FernRidgeRd_TON_12.03.25_LS,TON,10907,0,duplicate,2,0.03,0.181,0.181,346.0,30861,30862,2
FernRidgeRd_TON_12.03.25_LS,TON,10908,0,false,1,0.02,0.0247,0.0247,292.3,30875,30875,0
FernRidgeRd_TON_12.03.25_LS,TON,10909,0,false,4,0.03,0.0911,0.0911,292.4,30889,30890,0
FernRidgeRd_TON_12.03.25_LS,TON,10910,0,false,20,0.97,0.0448,0.0887,335.6,30890,30947,0
FernRidgeRd_TON_12.03.25_LS,TON,10911,0,false,1,0.02,0.0349,0.0349,353.6,30902,30902,0
FernRidgeRd_TON_12.03.25_LS,TON,10912,0,false,2,0.02,0.0539,0.0539,361.9,30920,30920,0
FernRidgeRd_TON_12.03.25_LS,TON,10913,0,false,6,0.08,0.0338,0.0365,337.3,30920,30924,0
FernRidgeRd_TON_12.03.25_LS,TON,10914,0,false,1,0.02,0.0204,0.0204,269.5,30921,30921,0
FernRidgeRd_TON_12.03.25_LS,TON,10915,0,false,12,0.3,0.087,0.1574,279.7,30931,30948,0
FernRidgeRd_TON_12.03.25_LS,TON,10916,0,false,5,0.1,0.0346,0.0346,320.5,30933,30938,0
FernRidgeRd_TON_12.03.25_LS,TON,10917,0,duplicate,32,0.15,0.1216,0.2961,302.3,31041,31049,6
FernRidgeRd_TON_12.03.25_LS,TON,10918,0,false,10,0.15,0.052,0.0767,338.5,31041,31049,0
FernRidgeRd_TON_12.03.25_LS,TON,10919,0,false,1,0.02,0.0302,0.0302,259.7,31049,31049,0
FernRidgeRd_TON_12.03.25_LS,TON,10920,0,false,3,0.05,0.1215,0.1215,252.6,31206,31208,0
FernRidgeRd_TON_12.03.25_LS,TON,10921,0,false,1,0.02,0.1122,0.1122,556.0,31250,31250,0
FernRidgeRd_TON_12.03.25_LS,TON,10922,0,false,1,0.02,0.0811,0.0811,770.3,31285,31285,0
FernRidgeRd_TON_12.03.25_LS,TON,10923,0,false,2,0.03,0.062,0.062,342.6,31302,31303,0
FernRidgeRd_TON_12.03.25_LS,TON,10924,0,false,2,0.43,0.0271,0.0271,656.0,31354,31379,0
FernRidgeRd_TON_12.03.25_LS,TON,10925,0,false,9,0.37,0.0727,0.1054,672.2,31374,31395,0
FernRidgeRd_TON_12.03.25_LS,TON,10926,0,false,8,1.07,0.128,0.1915,727.3,31387,31450,0
FernRidgeRd_TON_12.03.25_LS,TON,10927,0,false,6,0.55,0.0363,0.0394,493.6,31401,31433,0
FernRidgeRd_TON_12.03.25_LS,TON,10928,0,false,4,0.42,0.03,0.03,619.6,31408,31432,0
FernRidgeRd_TON_12.03.25_LS,TON,10929,0,false,1,0.02,0.0269,0.0269,477.5,31415,31415,0
FernRidgeRd_TON_12.03.25_LS,TON,10930,0,false,3,0.12,0.045,0.045,447.0,31425,31431,0
FernRidgeRd_TON_12.03.25_LS,TON,10931,0,false,2,0.42,0.0617,0.0617,543.8,31438,31462,0
FernRidgeRd_TON_12.03.25_LS,TON,10932,0,false,1,0.02,0.0233,0.0233,602.3,31442,31442,0
FernRidgeRd_TON_12.03.25_LS,TON,10933,0,false,5,0.05,0.0594,0.0594,564.0,31457,31459,0
FernRidgeRd_TON_12.03.25_LS,TON,10934,0,false,1,0.02,0.0499,0.0499,220.1,31506,31506,0
FernRidgeRd_TON_12.03.25_LS,TON,10935,0,false,3,0.28,0.0925,0.0925,689.1,31531,31547,0
FernRidgeRd_TON_12.03.25_LS,TON,10936,0,false,1,0.02,0.0485,0.0485,323.1,31534,31534,0
FernRidgeRd_TON_12.03.25_LS,TON,10937,0,false,1,0.02,0.0547,0.0547,887.3,31550,31550,0
FernRidgeRd_TON_12.03.25_LS,TON,10938,0,false,1,0.02,0.0293,0.0293,258.8,31579,31579,0
FernRidgeRd_TON_12.03.25_LS,TON,10939,0,false,1,0.02,0.0522,0.0522,785.5,31582,31582,0
FernRidgeRd_TON_12.03.25_LS,TON,10940,0,false,2,0.05,0.0248,0.0248,1301.2,31594,31596,0
FernRidgeRd_TON_12.03.25_LS,TON,10941,0,false,4,0.42,0.0391,0.0391,260.4,31609,31633,0
FernRidgeRd_TON_12.03.25_LS,TON,10942,0,false,1,0.02,0.2006,0.2006,228.5,31622,31622,0
FernRidgeRd_TON_12.03.25_LS,TON,10943,0,false,27,1.3,0.039,0.0877,259.2,31666,31743,0
FernRidgeRd_TON_12.03.25_LS,TON,10944,0,false,4,0.05,0.0281,0.0281,205.6,31668,31670,0
FernRidgeRd_TON_12.03.25_LS,TON,10945,0,false,1,0.02,0.0909,0.0909,303.3,31670,31670,0
FernRidgeRd_TON_12.03.25_LS,TON,10946,0,false,1,0.02,0.0307,0.0307,504.2,31689,31689,0
FernRidgeRd_TON_12.03.25_LS,TON,10947,0,false,1,0.02,0.0234,0.0234,207.4,31690,31690,0
FernRidgeRd_TON_12.03.25_LS,TON,10948,0,false,1,0.02,0.0249,0.0249,265.0,31692,31692,0
FernRidgeRd_TON_12.03.25_LS,TON,10949,0,false,1,0.02,0.0236,0.0236,253.6,31692,31692,0
FernRidgeRd_TON_12.03.25_LS,TON,10950,0,false,49,1.93,0.0352,0.074,213.2,31695,31810,0
FernRidgeRd_TON_12.03.25_LS,TON,10951,0,false,5,0.03,0.0492,0.0492,280.1,31716,31717,0
FernRidgeRd_TON_12.03.25_LS,TON,10952,0,false,1,0.02,0.0859,0.0859,276.1,31716,31716,0
FernRidgeRd_TON_12.03.25_LS,TON,10953,0,false,8,0.6,0.0264,0.0296,230.2,31734,31769,0
FernRidgeRd_TON_12.03.25_LS,TON,10954,0,false,1,0.02,0.0397,0.0397,183.8,31734,31734,0
FernRidgeRd_TON_12.03.25_LS,TON,10955,0,false,8,0.55,0.0266,0.0296,242.1,31737,31769,0
FernRidgeRd_TON_12.03.25_LS,TON,10956,0,false,4,0.37,0.0322,0.0322,352.9,31740,31761,0
FernRidgeRd_TON_12.03.25_LS,TON,10957,0,false,9,0.77,0.0406,0.0542,224.3,31743,31788,0
FernRidgeRd_TON_12.03.25_LS,TON,10958,0,false,10,0.45,0.0351,0.0441,242.0,31775,31801,0
FernRidgeRd_TON_12.03.25_LS,TON,10959,0,false,1,0.02,0.1057,0.1057,870.9,31778,31778,0
FernRidgeRd_TON_12.03.25_LS,TON,10960,0,false,4,0.02,0.0284,0.0284,161.4,31788,31788,0
FernRidgeRd_TON_12.03.25_LS,TON,10961,0,false,5,0.03,0.0805,0.0805,256.4,31792,31793,0
FernRidgeRd_TON_12.03.25_LS,TON,10962,0,false,16,0.23,0.141,0.2731,838.4,31794,31807,0
FernRidgeRd_TON_12.03.25_LS,TON,10963,0,false,1,0.02,0.0354,0.0354,552.6,31798,31798,0
FernRidgeRd_TON_12.03.25_LS,TON,10964,0,false,1,0.02,0.4295,0.4295,353.2,31803,31803,0
FernRidgeRd_TON_12.03.25_LS,TON,10965,0,false,1,0.02,0.1875,0.1875,675.1,31810,31810,0
FernRidgeRd_TON_12.03.25_LS,TON,10966,0,false,2,0.02,0.0644,0.0644,288.5,31810,31810,0
FernRidgeRd_TON_12.03.25_LS,TON,10967,0,false,5,0.15,0.1309,0.1309,1057.3,31814,31822,0
FernRidgeRd_TON_12.03.25_LS,TON,10968,0,false,4,0.08,0.1281,0.1281,612.3,31838,31842,0
FernRidgeRd_TON_12.03.25_LS,TON,10969,0,false,5,0.02,0.0476,0.0476,218.9,31842,31842,0
FernRidgeRd_TON_12.03.25_LS,TON,10970,0,false,12,0.48,0.1464,0.2603,668.1,31853,31881,0
FernRidgeRd_TON_12.03.25_LS,TON,10971,0,duplicate,355,2.0,0.0575,0.4475,208.1,31871,31990,19
FernRidgeRd_TON_12.03.25_LS,TON,10972,0,false,36,0.88,0.042,0.1131,199.6,31925,31977,0
FernRidgeRd_TON_12.03.25_LS,TON,10973,0,duplicate,55,0.83,0.0622,0.2551,198.4,31928,31977,6
FernRidgeRd_TON_12.03.25_LS,TON,10974,0,duplicate,16,0.57,0.0576,0.1141,183.8,31937,31970,1
FernRidgeRd_TON_12.03.25_LS,TON,10975,0,false,1,0.02,0.039,0.039,593.7,31940,31940,0
FernRidgeRd_TON_12.03.25_LS,TON,10976,0,duplicate,15,0.62,0.0567,0.12,209.0,31941,31977,2
